Vernier Format 2
187_act9.txt 7/15/116 14:29:53
Run 1
Wavelength	Intensity	
W	I	
nm	rel	

568.30	0.458	
569.10	0.460	
570.00	0.460	
570.80	0.461	
571.60	0.457	
572.40	0.454	
573.30	0.451	
574.10	0.448	
574.90	0.444	
575.80	0.438	
576.60	0.432	
577.40	0.425	
578.20	0.419	
579.10	0.412	
579.90	0.404	
580.70	0.396	
581.50	0.385	
582.40	0.378	
583.20	0.370	
584.00	0.363	
584.80	0.355	
585.70	0.347	
586.50	0.340	
587.30	0.332	
588.10	0.326	
588.90	0.319	
589.60	0.311	
590.40	0.304	
591.10	0.294	
591.90	0.287	
592.60	0.280	
593.40	0.274	
594.10	0.270	
594.90	0.261	
595.60	0.254	
596.40	0.248	
597.10	0.244	
597.90	0.240	
598.60	0.231	
599.40	0.223	
600.10	0.216	
600.90	0.214	
601.60	0.211	
602.40	0.206	
603.10	0.199	
603.90	0.193	
604.60	0.188	
605.40	0.183	
606.10	0.180	
606.90	0.178	
607.70	0.176	
608.40	0.174	
609.20	0.171	
609.90	0.169	
610.70	0.168	
611.40	0.166	
612.20	0.164	
612.90	0.160	
613.70	0.157	
614.40	0.157	
615.20	0.155	
615.90	0.151	
616.70	0.145	
617.40	0.143	
618.20	0.144	
618.90	0.146	
619.70	0.144	
620.40	0.141	
621.20	0.138	
621.90	0.138	
622.70	0.139	
623.40	0.139	
624.20	0.138	
624.90	0.135	
625.70	0.131	
626.40	0.129	
627.20	0.128	
627.90	0.129	
628.70	0.127	
629.40	0.126	
630.20	0.125	
630.90	0.127	
631.70	0.126	
632.40	0.124	
633.20	0.121	
633.90	0.119	
634.70	0.116	
635.40	0.113	
636.20	0.109	
636.90	0.105	
637.70	0.101	
638.40	0.098	
639.20	0.095	
639.90	0.091	
640.70	0.087	
641.40	0.084	
642.20	0.082	
642.90	0.079	
643.70	0.077	
644.50	0.074	
645.20	0.072	
646.00	0.070	
646.70	0.068	
647.50	0.066	
648.20	0.064	
649.00	0.062	
649.70	0.060	
650.50	0.058	
651.20	0.057	
652.00	0.055	
652.70	0.054	
653.50	0.052	
654.20	0.051	
655.00	0.050	
655.70	0.049	
656.50	0.047	
657.20	0.045	
658.00	0.044	
658.70	0.043	
659.50	0.042	
660.20	0.041	
661.00	0.040	
661.70	0.039	
662.50	0.039	
663.20	0.038	
664.00	0.037	
664.70	0.036	
665.50	0.036	
666.20	0.036	
667.00	0.035	
667.80	0.035	
668.50	0.034	
669.30	0.035	
670.00	0.034	
670.80	0.033	
671.60	0.032	
672.30	0.032	
673.10	0.032	
673.90	0.032	
674.60	0.032	
675.40	0.031	
676.20	0.031	
676.90	0.031	
677.70	0.031	
678.50	0.030	
679.20	0.030	
680.00	0.030	
680.70	0.029	
681.50	0.029	
682.30	0.029	
683.00	0.029	
683.80	0.029	
684.60	0.029	
685.30	0.029	
686.10	0.028	
686.90	0.028	
687.60	0.028	
688.40	0.028	
689.20	0.028	
689.90	0.027	
690.70	0.028	
691.50	0.027	
692.20	0.028	
693.00	0.027	
693.70	0.027	
694.50	0.026	
695.30	0.026	
696.00	0.026	
696.80	0.026	
697.60	0.026	
698.30	0.025	
699.10	0.025	
699.90	0.025	
700.60	0.025	
701.40	0.025	
702.20	0.024	
702.90	0.025	
703.70	0.025	
704.50	0.024	
705.20	0.024	
706.00	0.024	
706.80	0.024	
707.50	0.024	
708.30	0.024	
709.10	0.024	
709.90	0.024	
710.70	0.024	
711.50	0.024	
712.20	0.023	
713.00	0.022	
713.80	0.022	
714.60	0.022	
715.40	0.022	
716.20	0.022	
716.90	0.022	
717.70	0.021	
718.50	0.021	
719.30	0.021	
720.10	0.021	
720.90	0.021	
721.60	0.021	
722.40	0.022	
723.20	0.020	
724.00	0.020	
724.80	0.020	
725.60	0.021	
726.30	0.021	
727.10	0.020	
727.90	0.019	
728.70	0.020	
729.50	0.019	
730.30	0.019	
731.00	0.019	
731.80	0.019	
732.60	0.019	
733.40	0.019	
734.20	0.019	
735.00	0.019	
735.70	0.019	
736.50	0.019	
737.30	0.018	
738.10	0.019	
738.90	0.018	
739.70	0.018	
740.40	0.018	
741.20	0.018	
742.00	0.018	
742.80	0.018	
743.60	0.018	
744.40	0.019	
745.10	0.019	
745.90	0.019	
746.70	0.018	
747.50	0.018	
748.30	0.018	
749.10	0.018	
749.80	0.018	
750.60	0.018	
751.40	0.018	
752.20	0.019	
753.00	0.019	
753.80	0.019	
754.50	0.018	
755.30	0.018	
756.10	0.018	
756.90	0.019	
757.70	0.018	
758.50	0.018	
759.30	0.018	
760.00	0.018	
760.80	0.018	
761.60	0.018	
762.40	0.018	
763.20	0.018	
764.00	0.018	
764.70	0.018	
765.50	0.018	
766.30	0.018	
767.10	0.018	
767.90	0.019	
768.70	0.018	
769.40	0.019	
770.20	0.019	
771.00	0.018	
771.80	0.017	
772.60	0.017	
773.40	0.017	
774.10	0.018	
774.90	0.018	
775.70	0.018	
776.50	0.018	
777.30	0.018	
778.10	0.018	
778.80	0.017	
779.60	0.017	
780.40	0.017	
781.20	0.018	
782.00	0.018	
782.80	0.019	
783.50	0.019	
784.30	0.018	
785.10	0.018	
785.90	0.018	
786.70	0.017	
787.50	0.016	
788.20	0.016	
789.00	0.017	
789.80	0.017	
790.60	0.017	
791.40	0.018	
792.20	0.018	
792.90	0.017	
793.70	0.017	
794.50	0.016	
795.30	0.017	
796.10	0.018	
796.90	0.018	
797.60	0.018	
798.40	0.017	
799.20	0.017	
800.00	0.018	
800.80	0.017	
801.60	0.017	
802.30	0.017	
803.10	0.017	
803.90	0.016	
804.70	0.016	
805.50	0.017	
806.30	0.017	
807.10	0.018	
807.80	0.017	
808.60	0.017	
809.40	0.017	
810.20	0.017	
811.00	0.017	
811.80	0.016	
812.50	0.016	
813.30	0.016	
814.10	0.017	
814.90	0.017	
815.70	0.017	
816.50	0.017	
817.20	0.016	
818.00	0.016	
818.80	0.016	
819.60	0.017	
820.40	0.018	
821.20	0.018	
821.90	0.017	
822.70	0.017	
823.50	0.017	
824.30	0.016	
825.10	0.019	
825.90	0.019	
826.60	0.018	
827.40	0.017	
828.20	0.017	
829.00	0.017	
829.80	0.017	
830.60	0.017	
831.30	0.017	
832.20	0.017	
833.00	0.017	
833.80	0.017	
834.60	0.017	
835.50	0.016	
836.30	0.017	
837.10	0.018	
838.00	0.018	
838.80	0.017	
839.60	0.017	
840.50	0.017	
841.30	0.017	
842.10	0.017	
842.90	0.017	
843.80	0.017	
844.60	0.017	
845.40	0.017	
846.30	0.016	
847.10	0.016	
847.90	0.017	
848.80	0.017	
849.60	0.018	
850.40	0.017	
851.30	0.017	
852.10	0.016	
852.90	0.016	
853.70	0.017	
854.60	0.017	
855.40	0.017	
856.20	0.017	
857.10	0.017	
857.90	0.018	
858.70	0.017	
859.60	0.017	
860.40	0.016	
861.20	0.017	
862.10	0.017	
862.90	0.016	
863.70	0.016	
864.50	0.017	
865.40	0.016	
866.20	0.016	
867.00	0.017	
867.90	0.017	
868.70	0.017	
869.50	0.016	
870.40	0.016	
871.20	0.016	
872.00	0.016	
872.80	0.017	
873.70	0.017	
874.50	0.017	
875.30	0.017	
876.20	0.016	
877.00	0.016	
877.80	0.016	
878.70	0.016	
879.50	0.016	
880.30	0.017	
881.20	0.017	
882.00	0.017	
882.80	0.016	
883.60	0.016	
884.50	0.016	
885.30	0.016	
886.10	0.016	
887.00	0.016	
887.80	0.017	
888.60	0.016	
889.50	0.016	
890.30	0.017	
891.10	0.017	
892.00	0.017	
892.80	0.017	
893.60	0.016	
894.40	0.017	
895.30	0.017	
896.10	0.017	
896.90	0.017	
897.80	0.016	
898.60	0.016	
899.40	0.016	
